,,total_pred
,,mean
condition,drugName,
ADHD,Adderall,0.06998839085483882
ADHD,Adderall XR,0.042715807424791793
ADHD,Adzenys XR-ODT,0.010917871439408871
ADHD,Amantadine,0.010960284740694107
ADHD,Amphetamine,0.013833532277463046
ADHD,Amphetamine / dextroamphetamine,0.04735204351454463
ADHD,Aptensio XR,0.005816163875723398
ADHD,Armodafinil,0.028896426618923245
ADHD,Atomoxetine,0.046946026876210106
ADHD,Bupropion,0.08406452546997738
ADHD,Catapres,0.04415122792124748
ADHD,Clonidine,0.059244738586287024
ADHD,Concerta,0.05880595075571043
ADHD,Cylert,0.014540409689308495
ADHD,Daytrana,0.03134293586947935
ADHD,Desoxyn,0.12709013132318375
ADHD,Desvenlafaxine,0.006762103207649723
ADHD,Dexedrine,0.06558195704520817
ADHD,Dexmethylphenidate,0.04103591453170018
ADHD,Dextroamphetamine,0.05160214449449251
ADHD,Dextrostat,0.04507527003685633
ADHD,Dyanavel XR,0.016275494689902952
ADHD,Evekeo,0.008859283407636014
ADHD,Focalin,0.045663925413978186
ADHD,Focalin XR,0.043659085479383276
ADHD,Guanfacine,0.07071214695720553
ADHD,Intuniv,0.0793926025592543
ADHD,Kapvay,0.12942147771677662
ADHD,Lisdexamfetamine,0.04544654761929018
ADHD,Metadate CD,0.037375259253976764
ADHD,Methamphetamine,0.10343126442209001
ADHD,Methylin,0.03384053901398695
ADHD,Methylin ER,0.027831041644657814
ADHD,Methylphenidate,0.041321240480058134
ADHD,Modafinil,0.1273370837278691
ADHD,Mydayis,0.01676489039454409
ADHD,Nuvigil,0.047983351974718036
ADHD,Omega-3 polyunsaturated fatty acids,0.040713147130063784
ADHD,Pemoline,0.008724245813585097
ADHD,ProCentra,0.0022664685403147055
ADHD,Quillivant XR,0.014205927349707131
ADHD,Ritalin,0.061454556688259616
ADHD,Ritalin LA,0.03204610382997861
ADHD,Ritalin-SR,0.0018381277319564613
ADHD,Strattera,0.05267008215931852
ADHD,Vyvanse,0.045206261548443864
ADHD,Wellbutrin,0.3117324344974052
ADHD,Wellbutrin SR,0.025805932619879325
ADHD,Wellbutrin XL,0.10800067292105767
ADHD,Zenzedi,0.006713535491457229
AIDS Related Wasting,Somatropin,2.654451847076416
Abdominal Distension,Bethanechol,19.472516655921936
Abnormal Uterine Bleeding,Alesse,0.013608324167309255
Abnormal Uterine Bleeding,Alyacen 1 / 35,0.002871750717333957
Abnormal Uterine Bleeding,Apri,0.005586771521829945
Abnormal Uterine Bleeding,Aviane,0.009566441895846958
Abnormal Uterine Bleeding,Camila,0.042027012564967756
Abnormal Uterine Bleeding,CamreseLo,0.005599041668591815
Abnormal Uterine Bleeding,Cryselle,0.0118055276881407
Abnormal Uterine Bleeding,Depo-Provera,0.025525995438872424
Abnormal Uterine Bleeding,Desogestrel / ethinyl estradiol,0.006503921323367222
Abnormal Uterine Bleeding,Errin,0.0035735276451570055
Abnormal Uterine Bleeding,Estarylla,0.007124309468709874
Abnormal Uterine Bleeding,Ethinyl estradiol / ethynodiol,0.0
Abnormal Uterine Bleeding,Ethinyl estradiol / etonogestrel,0.0
Abnormal Uterine Bleeding,Ethinyl estradiol / levonorgestrel,0.012866449249284661
Abnormal Uterine Bleeding,Ethinyl estradiol / norethindrone,0.01296135911998245
Abnormal Uterine Bleeding,Ethinyl estradiol / norgestimate,0.011510234037558787
Abnormal Uterine Bleeding,Ethinyl estradiol / norgestrel,0.006137815133915842
Abnormal Uterine Bleeding,Gildess Fe 1 / 20,0.0
Abnormal Uterine Bleeding,Jolessa,0.002699485417843399
Abnormal Uterine Bleeding,Jolivette,0.028498066833278234
Abnormal Uterine Bleeding,Junel Fe 1 / 20,0.005771471831993453
Abnormal Uterine Bleeding,Levonorgestrel,0.032488079150232434
Abnormal Uterine Bleeding,Levora,0.006010091852100539
Abnormal Uterine Bleeding,Lo / Ovral-28,0.016689414540170155
Abnormal Uterine Bleeding,LoSeasonique,0.01920126552077183
Abnormal Uterine Bleeding,Loestrin 21 1 / 20,0.010048009780593309
Abnormal Uterine Bleeding,Loestrin 24 Fe,0.02308553305828958
Abnormal Uterine Bleeding,Lyza,0.01852346672500946
Abnormal Uterine Bleeding,Medroxyprogesterone,0.03135473902705098
Abnormal Uterine Bleeding,Megestrol,0.03259930494072812
Abnormal Uterine Bleeding,Mestranol / norethindrone,0.0018629484454301276
Abnormal Uterine Bleeding,Microgestin Fe 1 / 20,0.009691435439055337
Abnormal Uterine Bleeding,Microgestin Fe 1.5 / 30,0.010533431375947805
Abnormal Uterine Bleeding,Mirena,0.031024468574618436
Abnormal Uterine Bleeding,Mononessa,0.008106200955063224
Abnormal Uterine Bleeding,Necon 1 / 35,0.001196567248657329
Abnormal Uterine Bleeding,Necon 1 / 50,0.0
Abnormal Uterine Bleeding,Nora-Be,0.03532226762472582
Abnormal Uterine Bleeding,Norethindrone,0.0172982646817976
Abnormal Uterine Bleeding,Orsythia,0.010353816833768419
Abnormal Uterine Bleeding,Ortho Micronor,0.12432648273224527
Abnormal Uterine Bleeding,Ortho Tri-Cyclen,0.053302894914804354
Abnormal Uterine Bleeding,Portia,0.0033376362395847233
Abnormal Uterine Bleeding,Premarin,0.021805729737874507
Abnormal Uterine Bleeding,Previfem,0.00036975583419643175
Abnormal Uterine Bleeding,Provera,0.06026486598008069
